       UTC_Date       UTC_Time        FltTime          Lat/N         Long/E         Ascent        Alt_MSL          Press        GPM_AGL        GPM_MSL           Temp             DP         RelHum         WSpeed          WDirn
     2022-02-22    10:01:26 PM           53.0   46°20'44.4"N  072°35'21.4"W            322          355.3         975.08          296.3          355.3         -11.27          -13.0          86.72           15.6             67
     2022-02-22    10:01:27 PM           54.0   46°20'44.1"N  072°35'22.3"W            323          360.6         974.40          301.7          360.7         -11.31          -13.1          86.88           15.6             68
     2022-02-22    10:01:28 PM           55.0   46°20'43.8"N  072°35'23.1"W            324          366.0         973.72          307.1          366.1         -11.35          -13.0          87.73           15.6             69
     2022-02-22    10:01:29 PM           56.0   46°20'43.7"N  072°35'23.9"W            326          371.5         973.03          312.5          371.5         -11.37          -13.0          87.59           15.7             70
     2022-02-22    10:01:30 PM           57.0   46°20'43.6"N  072°35'24.5"W            327          376.9         972.34          317.9          376.9         -11.39          -13.0          88.00           15.8             71
     2022-02-22    10:01:31 PM           58.0   46°20'43.5"N  072°35'25.0"W            329          382.5         971.63          323.5          382.5         -11.40          -12.9          88.47           15.7             73
     2022-02-22    10:01:32 PM           59.0   46°20'43.3"N  072°35'25.6"W            330          388.1         970.92          329.1          388.1         -11.44          -12.9          89.04           15.6             74
     2022-02-22    10:01:33 PM           60.0   46°20'43.1"N  072°35'26.3"W            331          393.7         970.21          334.7          393.7         -11.46          -12.9          89.11           15.5             75
     2022-02-22    10:01:34 PM           61.0   46°20'43.0"N  072°35'26.9"W            331          399.3         969.50          340.4          399.4         -11.45          -12.9          89.11           15.5             76
     2022-02-22    10:01:35 PM           62.0   46°20'42.9"N  072°35'27.7"W            332          405.0         968.79          346.0          405.0         -11.47          -12.8          89.50           15.4             77
     2022-02-22    10:01:36 PM           63.0   46°20'42.7"N  072°35'28.5"W            333          410.6         968.08          351.6          410.6         -11.52          -12.9          89.41           15.3             79
     2022-02-22    10:01:37 PM           64.0   46°20'42.6"N  072°35'29.3"W            333          416.2         967.37          357.2          416.2         -11.57          -12.9          89.83           15.2             80
     2022-02-22    10:01:38 PM           65.0   46°20'42.4"N  072°35'30.0"W            333          421.8         966.66          362.8          421.8         -11.54          -12.8          90.49           15.0             82
     2022-02-22    10:01:39 PM           66.0   46°20'42.2"N  072°35'30.7"W            333          427.4         965.95          368.4          427.4         -11.50          -12.7          91.10           14.9             84
     2022-02-22    10:01:40 PM           67.0   46°20'42.1"N  072°35'31.5"W            333          433.1         965.24          374.1          433.1         -11.29          -12.5          91.11           14.9             85
     2022-02-22    10:01:41 PM           68.0   46°20'42.0"N  072°35'32.3"W            333          438.8         964.52          379.8          438.8         -11.15          -12.2          91.66           14.8             87
     2022-02-22    10:01:42 PM           69.0   46°20'41.9"N  072°35'33.0"W            332          444.4         963.82          385.4          444.4         -11.10          -12.3          90.93           14.8             88
     2022-02-22    10:01:43 PM           70.0   46°20'41.7"N  072°35'33.7"W            331          449.8         963.14          390.8          449.8         -11.07          -12.3          90.80           14.6             90
     2022-02-22    10:01:44 PM           71.0   46°20'41.6"N  072°35'34.4"W            331          455.3         962.45          396.3          455.3         -10.99          -12.1          91.54           14.5             92
     2022-02-22    10:01:45 PM           72.0   46°20'41.6"N  072°35'35.1"W            330          460.8         961.77          401.8          460.8         -10.81          -11.8          92.36           14.3             94
     2022-02-22    10:01:46 PM           73.0   46°20'41.6"N  072°35'35.8"W            329          466.3         961.08          407.3          466.3          -9.78          -10.7          93.15           14.0             96
     2022-02-22    10:01:47 PM           74.0   46°20'41.7"N  072°35'36.5"W            327          471.7         960.40          412.7          471.7          -8.80           -9.7          93.45           13.8             99
     2022-02-22    10:01:48 PM           75.0   46°20'41.8"N  072°35'37.3"W            325          477.1         959.74          418.1          477.1          -8.19           -9.4          91.10           13.6            101
     2022-02-22    10:01:49 PM           76.0   46°20'42.0"N  072°35'38.1"W            324          482.5         959.07          423.5          482.5          -7.71           -9.1          89.64           13.4            102
     2022-02-22    10:01:50 PM           77.0   46°20'42.1"N  072°35'38.9"W            322          487.9         958.40          428.9          487.9          -7.17           -8.7          88.66           13.4            104
     2022-02-22    10:01:51 PM           78.0   46°20'42.2"N  072°35'39.7"W            320          493.4         957.73          434.4          493.4          -6.54           -8.2          88.00           13.4            106
     2022-02-22    10:01:52 PM           79.0   46°20'42.4"N  072°35'40.5"W            318          498.8         957.07          439.8          498.8          -6.24           -7.9          88.29           13.5            107
     2022-02-22    10:01:53 PM           80.0   46°20'42.6"N  072°35'41.1"W            317          504.2         956.41          445.2          504.2          -6.08           -7.7          88.36           13.5            109
     2022-02-22    10:01:54 PM           81.0   46°20'42.7"N  072°35'41.7"W            315          509.6         955.75          450.6          509.6          -5.75           -7.4          88.15           13.6            111
     2022-02-22    10:01:55 PM           82.0   46°20'42.9"N  072°35'42.2"W            313          514.9         955.10          455.9          514.9          -5.30           -7.0          87.84           13.7            113
     2022-02-22    10:01:56 PM           83.0   46°20'43.2"N  072°35'42.7"W            312          520.1         954.47          461.1          520.1          -4.60           -6.4          87.14           13.7            115
     2022-02-22    10:01:57 PM           84.0   46°20'43.6"N  072°35'43.3"W            310          525.2         953.86          466.2          525.2          -4.06           -6.0          86.41           13.7            118
     2022-02-22    10:01:58 PM           85.0   46°20'43.8"N  072°35'43.8"W            309          530.2         953.25          471.2          530.2          -3.79           -5.8          86.12           13.8            120
     2022-02-22    10:01:59 PM           86.0   46°20'44.0"N  072°35'44.3"W            308          535.3         952.64          476.3          535.3          -3.59           -5.6          86.08           13.9            122
     2022-02-22    10:02:00 PM           87.0   46°20'44.3"N  072°35'44.8"W            306          540.3         952.03          481.3          540.3          -3.48           -5.6          85.38           13.8            124
     2022-02-22    10:02:01 PM           88.0   46°20'44.5"N  072°35'45.2"W            305          545.3         951.43          486.3          545.3          -3.37           -5.7          83.69           13.8            127
     2022-02-22    10:02:02 PM           89.0   46°20'44.8"N  072°35'45.7"W            304          550.4         950.82          491.4          550.4          -3.31           -6.0          81.72           14.0            129
     2022-02-22    10:02:03 PM           90.0   46°20'45.1"N  072°35'46.2"W            303          555.3         950.22          496.3          555.3          -3.24           -6.3          79.50           14.1            131
     2022-02-22    10:02:04 PM           91.0   46°20'45.5"N  072°35'46.7"W            301          560.3         949.63          501.3          560.3          -3.11           -6.0          80.56           14.3            133
     2022-02-22    10:02:05 PM           92.0   46°20'45.9"N  072°35'47.1"W            300          565.2         949.04          506.2          565.2          -2.62           -5.4          81.38           14.4            135
     2022-02-22    10:02:06 PM           93.0   46°20'46.3"N  072°35'47.5"W            299          570.2         948.45          511.2          570.2          -1.67           -4.4          81.78           14.4            137
     2022-02-22    10:02:07 PM           94.0   46°20'46.7"N  072°35'47.9"W            298          575.1         947.86          516.1          575.1          -1.08           -4.0          80.78           14.5            138
     2022-02-22    10:02:08 PM           95.0   46°20'47.1"N  072°35'48.2"W            298          580.1         947.27          521.1          580.1          -0.70           -4.0          78.49           14.5            140
     2022-02-22    10:02:09 PM           96.0   46°20'47.5"N  072°35'48.5"W            297          585.1         946.68          526.1          585.1          -0.44           -3.8          77.77           14.6            142
     2022-02-22    10:02:10 PM           97.0   46°20'47.8"N  072°35'48.8"W            297          590.0         946.09          531.0          590.0          -0.27           -3.6          77.95           14.7            144
     2022-02-22    10:02:11 PM           98.0   46°20'48.1"N  072°35'49.2"W            296          595.0         945.51          536.0          595.0           0.22           -3.1          78.31           14.8            145
     2022-02-22    10:02:12 PM           99.0   46°20'48.5"N  072°35'49.7"W            296          600.0         944.91          541.0          600.0           0.59           -2.8          78.12           14.8            147
     2022-02-22    10:02:13 PM          100.0   46°20'49.0"N  072°35'50.2"W            296          605.1         944.32          546.1          605.1           0.74           -2.9          76.33           14.9            148
     2022-02-22    10:02:14 PM          101.0   46°20'49.4"N  072°35'50.7"W            296          610.0         943.74          551.0          610.0           0.82           -3.0          75.73           15.0            149
     2022-02-22    10:02:15 PM          102.0   46°20'49.8"N  072°35'51.3"W            297          614.9         943.16          555.9          614.9           0.88           -2.9          75.91           15.1            150
     2022-02-22    10:02:16 PM          103.0   46°20'50.3"N  072°35'51.7"W            296          619.8         942.60          560.7          619.7           0.98           -2.7          76.39           15.2            151
     2022-02-22    10:02:17 PM          104.0   46°20'50.8"N  072°35'52.1"W            296          624.6         942.03          565.6          624.6           1.22           -2.3          77.51           15.3            152
     2022-02-22    10:02:18 PM          105.0   46°20'51.3"N  072°35'52.5"W            296          629.4         941.47          570.4          629.4           1.38           -2.0          78.14           15.3            153
     2022-02-22    10:02:19 PM          106.0   46°20'51.7"N  072°35'52.7"W            296          634.3         940.90          575.2          634.2           1.81           -1.5          78.88           15.5            154
     2022-02-22    10:02:20 PM          107.0   46°20'52.2"N  072°35'52.9"W            295          639.2         940.33          580.1          639.1           2.16           -0.9          80.13           15.6            155
     2022-02-22    10:02:21 PM          108.0   46°20'52.7"N  072°35'53.1"W            294          644.1         939.75          585.1          644.1           2.35           -0.9          78.96           15.9            155
     2022-02-22    10:02:22 PM          109.0   46°20'53.2"N  072°35'53.4"W            294          649.1         939.17          590.1          649.1           2.44           -0.9          78.35           16.0            156
     2022-02-22    10:02:23 PM          110.0   46°20'53.8"N  072°35'53.7"W            293          654.1         938.59          595.1          654.1           2.46           -1.0          78.12           16.1            157
     2022-02-22    10:02:24 PM          111.0   46°20'54.3"N  072°35'54.0"W            292          659.1         938.01          600.1          659.1           2.66           -0.8          77.84           16.2            158
     2022-02-22    10:02:25 PM          112.0   46°20'54.8"N  072°35'54.2"W            292          664.1         937.44          605.1          664.1           2.82           -0.7          77.81           16.2            158
     2022-02-22    10:02:26 PM          113.0   46°20'55.3"N  072°35'54.3"W            292          669.0         936.87          610.0          669.0           2.94           -0.8          76.59           16.3            159
     2022-02-22    10:02:27 PM          114.0   46°20'55.7"N  072°35'54.5"W            292          673.9         936.30          614.9          673.9           3.07           -0.7          76.04           16.4            159
     2022-02-22    10:02:28 PM          115.0   46°20'56.2"N  072°35'54.7"W            292          678.7         935.74          619.7          678.7           3.18           -0.8          75.37           16.5            160
     2022-02-22    10:02:29 PM          116.0   46°20'56.8"N  072°35'55.0"W            292          683.6         935.19          624.6          683.6           3.25           -0.7          75.08           16.6            160
     2022-02-22    10:02:30 PM          117.0   46°20'57.4"N  072°35'55.3"W            292          688.4         934.63          629.4          688.4           3.28           -0.9          74.25           16.7            161
     2022-02-22    10:02:31 PM          118.0   46°20'57.9"N  072°35'55.5"W            292          693.2         934.08          634.1          693.1           3.28           -0.9          74.22           16.8            162
     2022-02-22    10:02:32 PM          119.0   46°20'58.4"N  072°35'55.7"W            292          697.9         933.53          638.9          697.9           3.29           -0.8          74.51           16.9            162
     2022-02-22    10:02:33 PM          120.0   46°20'58.9"N  072°35'55.9"W            291          702.7         932.98          643.7          702.7           3.28           -0.7          74.97           16.9            163
     2022-02-22    10:02:34 PM          121.0   46°20'59.4"N  072°35'56.1"W            291          707.5         932.43          648.5          707.5           3.27           -0.6          75.61           17.0            163
     2022-02-22    10:02:35 PM          122.0   46°20'60.0"N  072°35'56.4"W            291          712.3         931.88          653.3          712.3           3.29           -0.6          75.62           17.1            164
     2022-02-22    10:02:36 PM          123.0   46°21'00.5"N  072°35'56.6"W            291          717.1         931.32          658.1          717.1           3.32           -0.5          76.09           17.2            165
     2022-02-22    10:02:37 PM          124.0   46°21'01.0"N  072°35'56.7"W            291          721.9         930.77          662.9          721.9           3.35           -0.3          77.04           17.2            165
     2022-02-22    10:02:38 PM          125.0   46°21'01.5"N  072°35'56.9"W            292          726.8         930.22          667.7          726.7           3.34           -0.3          77.13           17.3            166
     2022-02-22    10:02:39 PM          126.0   46°21'02.0"N  072°35'57.1"W            293          731.6         929.67          672.6          731.6           3.32           -0.2          77.55           17.4            166
     2022-02-22    10:02:40 PM          127.0   46°21'02.6"N  072°35'57.4"W            294          736.4         929.11          677.4          736.4           3.29           -0.3          77.51           17.5            166
     2022-02-22    10:02:41 PM          128.0   46°21'03.2"N  072°35'57.6"W            294          741.4         928.54          682.4          741.4           3.26           -0.4          77.15           17.5            166
     2022-02-22    10:02:42 PM          129.0   46°21'03.8"N  072°35'57.7"W            295          746.3         927.98          687.3          746.3           3.25           -0.3          77.40           17.6            166
     2022-02-22    10:02:43 PM          130.0   46°21'04.4"N  072°35'57.9"W            296          751.2         927.42          692.2          751.2           3.20           -0.3          78.07           17.7            167
     2022-02-22    10:02:44 PM          131.0   46°21'04.9"N  072°35'58.1"W            297          756.1         926.85          697.1          756.1           3.17           -0.2          78.50           17.7            167
     2022-02-22    10:02:45 PM          132.0   46°21'05.4"N  072°35'58.4"W            298          761.1         926.29          702.1          761.1           3.15           -0.1          79.08           17.7            167
     2022-02-22    10:02:46 PM          133.0   46°21'06.0"N  072°35'58.6"W            299          766.0         925.72          707.0          766.0           3.13           -0.1          79.11           17.8            167
     2022-02-22    10:02:47 PM          134.0   46°21'06.6"N  072°35'58.8"W            300          771.0         925.16          712.0          771.0           3.12           -0.1          79.29           17.8            167
     2022-02-22    10:02:48 PM          135.0   46°21'07.2"N  072°35'58.9"W            301          776.1         924.58          717.0          776.0           3.09           -0.2          79.16           17.9            167
     2022-02-22    10:02:49 PM          136.0   46°21'07.7"N  072°35'58.9"W            302          781.2         924.00          722.1          781.1           3.04           -0.3          78.81           18.0            167
     2022-02-22    10:02:50 PM          137.0   46°21'08.2"N  072°35'59.0"W            303          786.2         923.42          727.2          786.2           2.99           -0.2          79.31           18.0            168
     2022-02-22    10:02:51 PM          138.0   46°21'08.8"N  072°35'59.2"W            304          791.3         922.84          732.3          791.3           2.94           -0.2          80.01           18.1            168
     2022-02-22    10:02:52 PM          139.0   46°21'09.3"N  072°35'59.4"W            305          796.4         922.26          737.4          796.4           2.90           -0.1          80.57           18.2            168
     2022-02-22    10:02:53 PM          140.0   46°21'09.9"N  072°35'59.7"W            306          801.5         921.68          742.5          801.5           2.85           -0.1          80.60           18.3            168
     2022-02-22    10:02:54 PM          141.0   46°21'10.5"N  072°35'59.8"W            307          806.6         921.11          747.5          806.5           2.82           -0.1          80.89           18.4            169
     2022-02-22    10:02:55 PM          142.0   46°21'11.1"N  072°36'00.0"W            308          811.7         920.52          752.7          811.7           2.78           -0.2          80.85           18.4            169
     2022-02-22    10:02:56 PM          143.0   46°21'11.7"N  072°36'00.2"W            309          816.9         919.94          757.8          816.8           2.73           -0.2          81.06           18.4            169
     2022-02-22    10:02:57 PM          144.0   46°21'12.4"N  072°36'00.4"W            310          822.0         919.35          763.0          822.0           2.72           -0.1          81.37           18.5            169
     2022-02-22    10:02:58 PM          145.0   46°21'13.0"N  072°36'00.6"W            310          827.2         918.76          768.2          827.2           2.67           -0.2          81.42           18.6            170
     2022-02-22    10:02:59 PM          146.0   46°21'13.6"N  072°36'00.7"W            310          832.4         918.18          773.3          832.3           2.63           -0.1          81.91           18.7            170
     2022-02-22    10:03:00 PM          147.0   46°21'14.2"N  072°36'00.9"W            310          837.6         917.58          778.5          837.5           2.59           -0.1          82.45           18.7            170
     2022-02-22    10:03:01 PM          148.0   46°21'14.8"N  072°36'01.1"W            310          842.8         916.99          783.8          842.8           2.52           -0.1          82.79           18.6            171
     2022-02-22    10:03:02 PM          149.0   46°21'15.4"N  072°36'01.3"W            310          848.1         916.39          789.1          848.1           2.50           -0.1          83.18           18.5            171
     2022-02-22    10:03:03 PM          150.0   46°21'16.0"N  072°36'01.4"W            310          853.3         915.80          794.3          853.3           2.45           -0.1          83.27           18.5            171
     2022-02-22    10:03:04 PM          151.0   46°21'16.6"N  072°36'01.6"W            310          858.6         915.20          799.6          858.6           2.42           -0.1          83.54           18.5            171
     2022-02-22    10:03:05 PM          152.0   46°21'17.2"N  072°36'01.7"W            310          863.8         914.61          804.8          863.8           2.41           -0.1          83.75           18.4            172
     2022-02-22    10:03:06 PM          153.0   46°21'17.7"N  072°36'01.9"W            309          869.0         914.03          810.0          869.0           2.38           -0.1          83.73           18.3            172
     2022-02-22    10:03:07 PM          154.0   46°21'18.2"N  072°36'02.1"W            309          874.2         913.44          815.2          874.2           2.35           -0.1          83.66           18.2            173
     2022-02-22    10:03:08 PM          155.0   46°21'18.8"N  072°36'02.3"W            309          879.4         912.85          820.3          879.3           2.33           -0.1          84.14           18.3            173
     2022-02-22    10:03:09 PM          156.0   46°21'19.5"N  072°36'02.4"W            308          884.5         912.27          825.5          884.5           2.31            0.0          84.75           18.4            173
     2022-02-22    10:03:10 PM          157.0   46°21'20.2"N  072°36'02.5"W            308          889.6         911.70          830.6          889.6           2.29           -0.1          84.44           18.5            173
     2022-02-22    10:03:11 PM          158.0   46°21'20.9"N  072°36'02.6"W            307          894.7         911.12          835.7          894.7           2.27            0.0          84.69           18.6            174
     2022-02-22    10:03:12 PM          159.0   46°21'21.5"N  072°36'02.7"W            306          899.8         910.55          840.8          899.8           2.26            0.0          84.87           18.7            174
     2022-02-22    10:03:13 PM          160.0   46°21'22.2"N  072°36'02.8"W            306          904.9         909.98          845.8          904.8           2.25            0.0          85.02           18.6            174
     2022-02-22    10:03:14 PM          161.0   46°21'22.8"N  072°36'02.8"W            305          909.9         909.42          850.8          909.8           2.24            0.0          85.18           18.5            175
     2022-02-22    10:03:15 PM          162.0   46°21'23.4"N  072°36'02.8"W            304          914.9         908.85          855.9          914.9           2.23            0.0          85.09           18.4            176
     2022-02-22    10:03:16 PM          163.0   46°21'24.0"N  072°36'02.9"W            303          920.0         908.28          861.0          920.0           2.21            0.1          85.61           18.4            176
     2022-02-22    10:03:17 PM          164.0   46°21'24.6"N  072°36'03.0"W            302          925.1         907.71          866.0          925.0           2.19            0.1          85.92           18.4            177
     2022-02-22    10:03:18 PM          165.0   46°21'25.3"N  072°36'03.2"W            302          930.1         907.14          871.1          930.1           2.15            0.1          86.21           18.4            177
     2022-02-22    10:03:19 PM          166.0   46°21'25.9"N  072°36'03.3"W            301          935.2         906.57          876.1          935.1           2.13            0.1          86.10           18.5            177
     2022-02-22    10:03:20 PM          167.0   46°21'26.5"N  072°36'03.3"W            301          940.2         906.01          881.2          940.2           2.10            0.0          86.10           18.6            177
     2022-02-22    10:03:21 PM          168.0   46°21'27.0"N  072°36'03.2"W            300          945.2         905.45          886.2          945.2           2.07            0.0          86.07           18.6            178
     2022-02-22    10:03:22 PM          169.0   46°21'27.5"N  072°36'03.1"W            299          950.2         904.89          891.2          950.2           2.04            0.0          86.30           18.5            178
     2022-02-22    10:03:23 PM          170.0   46°21'28.0"N  072°36'03.2"W            299          955.3         904.32          896.2          955.2           2.05            0.0          86.47           18.5            179
     2022-02-22    10:03:24 PM          171.0   46°21'28.5"N  072°36'03.3"W            299          960.3         903.76          901.2          960.2           2.07            0.0          86.32           18.5            179
     2022-02-22    10:03:25 PM          172.0   46°21'29.0"N  072°36'03.4"W            298          965.2         903.21          906.1          965.1           2.20            0.1          85.66           18.6            180
     2022-02-22    10:03:26 PM          173.0   46°21'29.5"N  072°36'03.4"W            298          970.1         902.67          911.0          970.0           2.32            0.0          84.64           18.7            181
     2022-02-22    10:03:27 PM          174.0   46°21'30.1"N  072°36'03.2"W            298          975.0         902.12          916.0          975.0           2.37           -0.1          83.82           18.8            181
