Station ID   Parameter                Flag   BeginDate    BeginTime   EndDate      EndTime  DQRID
E12          up_short_hemisp          B      04/26/2005   1726        05/03/2005   1840     D050429.1
E13          down_long_hemisp_shaded  B      05/25/2005   1409        06/02/2005   2205     D050601.1
E13          up_long_hemisp           B      05/25/2005   1409        06/02/2005   2205     D050601.1
E20          down_short_hemisp        B      08/04/2005   2207        08/17/2005   1840     D050810.3
E11          down_short_hemisp        D      10/01/2005   0000        04/04/2006   1545     D060403.1
E19          down_short_hemisp        D      01/11/2006   0000        04/13/2006   1522     D060403.3
E18          up_long_hemisp           D      01/18/2007   2230        07/24/2007   1400     D070130.2
E20          down_short_hemisp        D      01/15/2007   0000        06/06/2007   1745     D070927.1
E19          down_short_hemisp        D      10/13/2007   0000        01/04/2008   1645     D071211.1
E19          up_short_hemisp          D      10/13/2007   0000        01/04/2008   1645     D071211.1
E11          down_short_hemisp        D      06/14/2007   0336        08/14/2007   2005     D071220.1
E12          down_short_hemisp        D      06/19/2007   0000        08/14/2007   1700     D071220.2
E18          down_long_hemisp_shaded  D      05/12/2007   1030        01/02/2008   2240     D071221.2
C1           up_long_hemisp           D      10/03/2007   1400        01/16/2008   2359     D071022.4
C1           up_long_hemisp           D      01/17/2008   0000        04/22/2008   2052     D071022.4
E4           down_short_hemisp        D      01/13/2008   1400        01/23/2008   1817     D080212.3
E7           down_short_hemisp        D      02/04/2008   1900        05/15/2008   1820     D080317.1
E1           down_short_hemisp        D      05/10/2008   0000        05/14/2008   1827     D080513.1
E8           down_short_hemisp        D      05/06/2008   0330        07/08/2008   1750     D080625.2
E5           up_long_hemisp           D      06/25/2008   1736        07/10/2008   1530     D080701.1
E1           down_short_hemisp        D      06/28/2008   2300        07/08/2008   2150     D080702.1
E19          down_short_hemisp        D      10/13/2007   0000        01/04/2008   1645     D071211.1
E19          up_short_hemisp          D      10/13/2007   0000        01/04/2008   1645     D071211.1
E18          down_long_hemisp_shaded  D      05/12/2007   1030        01/02/2008   2240     D071221.2
E18          down_short_hemisp        D      06/18/2008   0000        06/30/2008   2110     D080626.1
E21          down_short_hemisp        D      08/01/2007   0000        07/01/2008   1500     D080627.1
E11          down_short_hemisp        D      10/21/2008   1300        10/21/2008   1800     D081029.2
E11          down_long_hemisp_shaded  D      10/21/2008   1300        10/21/2008   1800     D081029.2
E11          down_short_hemisp        D      10/22/2008   0000        10/22/2008   2359     D081029.2
E11          down_long_hemisp_shaded  D      10/22/2008   0000        10/22/2008   2359     D081029.2
E11          down_short_hemisp        D      10/24/2008   0300        10/24/2008   1200     D081029.2
E11          down_long_hemisp_shaded  D      10/24/2008   0300        10/24/2008   1200     D081029.2
E11          down_short_hemisp        D      10/26/2008   0100        10/29/2008   1730     D081029.2
E11          down_long_hemisp_shaded  D      10/26/2008   0100        10/29/2008   1730     D081029.2
E11          down_short_hemisp        D      10/30/2008   0700        10/30/2008   1030     D081029.2
E11          down_long_hemisp_shaded  D      10/30/2008   0700        10/30/2008   1030     D081029.2
E11          down_short_hemisp        D      11/04/2008   2300        11/05/2008   0300     D081029.2
E11          down_long_hemisp_shaded  D      11/04/2008   2300        11/05/2008   0300     D081029.2
E11          down_short_hemisp        D      11/05/2008   1300        11/06/2008   0200     D081029.2
E11          down_long_hemisp_shaded  D      11/05/2008   1300        11/06/2008   0200     D081029.2
E11          down_short_hemisp        D      11/06/2008   1800        11/06/2008   2100     D081029.2
E11          down_long_hemisp_shaded  D      11/06/2008   1800        11/06/2008   2100     D081029.2
E11          down_short_hemisp        D      11/07/2008   2000        11/08/2008   1200     D081029.2
E11          down_long_hemisp_shaded  D      11/07/2008   2000        11/08/2008   1200     D081029.2
E11          down_short_hemisp        D      11/08/2008   1900        11/08/2008   2200     D081029.2
E11          down_long_hemisp_shaded  D      11/08/2008   1900        11/08/2008   2200     D081029.2
E11          down_short_hemisp        D      11/10/2008   0300        11/10/2008   0600     D081029.2
E11          down_long_hemisp_shaded  D      11/10/2008   0300        11/10/2008   0600     D081029.2
E11          down_short_hemisp        D      12/02/2008   1700        12/02/2008   1800     D081029.2
E11          down_long_hemisp_shaded  D      12/02/2008   1700        12/02/2008   1800     D081029.2
E9           down_short_hemisp        D      04/22/2009   1600        04/24/2009   1606     D090424.3
E9           down_long_hemisp_shaded  D      04/22/2009   1600        04/24/2009   1606     D090424.3
E9           up_long_hemisp           D      04/22/2009   1600        04/24/2009   1606     D090424.3
E9           up_short_hemisp          D      04/22/2009   1600        04/24/2009   1606     D090424.3
