        FltTime          Press           Temp         RelHum         WSpeed          WDirn       UTC_Date       UTC_Time         Long/E          Lat/N        GPM_MSL
         3953.0          60.76         -51.93           5.28           28.0            261     2022-03-15       01:17:09  071°07'15.3"W   45°23'00.5"N        19117.0
         3954.0          60.71         -51.96           4.69           28.0            261     2022-03-15       01:17:10  071°07'14.1"W   45°23'00.6"N        19122.4
         3955.0          60.66         -52.01           5.37           28.0            261     2022-03-15       01:17:11  071°07'12.9"W   45°23'00.7"N        19127.6
         3956.0          60.61         -52.05           5.93           27.9            261     2022-03-15       01:17:12  071°07'11.6"W   45°23'00.9"N        19133.1
         3957.0          60.56         -52.07           5.34           27.9            261     2022-03-15       01:17:13  071°07'10.4"W   45°23'01.0"N        19138.3
         3958.0          60.51         -52.10           5.32           27.8            260     2022-03-15       01:17:14  071°07'09.2"W   45°23'01.2"N        19143.5
         3959.0          60.46         -52.14           5.30           27.8            260     2022-03-15       01:17:15  071°07'08.0"W   45°23'01.3"N        19148.7
         3960.0          60.42         -52.18           5.28           27.6            260     2022-03-15       01:17:16  071°07'06.7"W   45°23'01.5"N        19153.6
         3961.0          60.37         -52.22           5.27           27.5            260     2022-03-15       01:17:17  071°07'05.3"W   45°23'01.6"N        19158.6
         3962.0          60.32         -52.26           5.25           27.5            259     2022-03-15       01:17:18  071°07'03.9"W   45°23'01.8"N        19163.8
         3963.0          60.28         -52.30           5.23           27.5            259     2022-03-15       01:17:19  071°07'02.6"W   45°23'01.9"N        19168.5
         3964.0          60.23         -52.34           5.21           27.6            259     2022-03-15       01:17:20  071°07'01.3"W   45°23'02.1"N        19173.5
         3965.0          60.18         -52.39           5.19           27.7            259     2022-03-15       01:17:21  071°07'00.1"W   45°23'02.2"N        19178.7
         3966.0          60.14         -52.43           5.17           27.7            259     2022-03-15       01:17:22  071°06'58.9"W   45°23'02.4"N        19183.8
         3967.0          60.09         -52.49           5.15           27.7            259     2022-03-15       01:17:23  071°06'57.7"W   45°23'02.6"N        19189.0
         3968.0          60.04         -52.54           5.14           27.8            259     2022-03-15       01:17:24  071°06'56.5"W   45°23'02.8"N        19194.4
         3969.0          59.99         -52.58           4.58           27.7            259     2022-03-15       01:17:25  071°06'55.3"W   45°23'03.0"N        19199.7
         3970.0          59.94         -52.62           4.55           27.6            259     2022-03-15       01:17:26  071°06'54.1"W   45°23'03.2"N        19205.1
         3971.0          59.89         -52.66           5.24           27.5            258     2022-03-15       01:17:27  071°06'52.8"W   45°23'03.4"N        19210.3
         3972.0          59.84         -52.70           5.21           27.5            258     2022-03-15       01:17:28  071°06'51.5"W   45°23'03.6"N        19215.4
         3973.0          59.79         -52.71           5.19           27.5            258     2022-03-15       01:17:29  071°06'50.2"W   45°23'03.7"N        19220.6
         3974.0          59.75         -52.73           5.17           27.6            257     2022-03-15       01:17:30  071°06'48.9"W   45°23'03.9"N        19225.6
         3975.0          59.70         -52.76           5.14           27.7            257     2022-03-15       01:17:31  071°06'47.7"W   45°23'04.0"N        19230.6
         3976.0          59.66         -52.78           5.12           27.7            257     2022-03-15       01:17:32  071°06'46.5"W   45°23'04.2"N        19235.3
         3977.0          59.61         -52.82           5.10           27.7            257     2022-03-15       01:17:33  071°06'45.3"W   45°23'04.4"N        19240.3
         3978.0          59.57         -52.86           5.07           27.8            257     2022-03-15       01:17:34  071°06'44.1"W   45°23'04.7"N        19245.3
         3979.0          59.52         -52.89           5.05           27.8            257     2022-03-15       01:17:35  071°06'42.9"W   45°23'05.0"N        19250.0
         3980.0          59.48         -52.93           5.02           27.8            257     2022-03-15       01:17:36  071°06'41.7"W   45°23'05.2"N        19255.0
         3981.0          59.43         -52.96           5.00           27.8            257     2022-03-15       01:17:37  071°06'40.5"W   45°23'05.4"N        19260.0
         3982.0          59.39         -53.00           4.98           27.7            256     2022-03-15       01:17:38  071°06'39.2"W   45°23'05.6"N        19264.7
         3983.0          59.34         -53.05           4.95           27.7            256     2022-03-15       01:17:39  071°06'37.9"W   45°23'05.8"N        19269.7
         3984.0          59.30         -53.09           5.13           27.7            256     2022-03-15       01:17:40  071°06'36.6"W   45°23'05.9"N        19274.7
         3985.0          59.25         -53.13           5.10           27.8            256     2022-03-15       01:17:41  071°06'35.3"W   45°23'06.1"N        19279.5
         3986.0          59.20         -53.18           5.08           27.8            256     2022-03-15       01:17:42  071°06'34.1"W   45°23'06.3"N        19284.6
         3987.0          59.16         -53.22           5.06           27.9            255     2022-03-15       01:17:43  071°06'32.9"W   45°23'06.6"N        19289.6
         3988.0          59.11         -53.27           5.03           27.9            255     2022-03-15       01:17:44  071°06'31.7"W   45°23'06.8"N        19294.6
         3989.0          59.06         -53.31           5.01           27.9            255     2022-03-15       01:17:45  071°06'30.5"W   45°23'07.1"N        19299.7
         3990.0          59.02         -53.35           4.99           28.0            255     2022-03-15       01:17:46  071°06'29.3"W   45°23'07.3"N        19304.7
         3991.0          58.97         -53.39           4.96           28.0            255     2022-03-15       01:17:47  071°06'28.2"W   45°23'07.6"N        19309.7
         3992.0          58.93         -53.42           4.94           28.1            255     2022-03-15       01:17:48  071°06'27.0"W   45°23'07.9"N        19314.8
         3993.0          58.88         -53.46           4.91           28.1            255     2022-03-15       01:17:49  071°06'25.7"W   45°23'08.1"N        19319.6
         3994.0          58.84         -53.50           4.89           28.1            255     2022-03-15       01:17:50  071°06'24.3"W   45°23'08.4"N        19324.6
         3995.0          58.79         -53.53           4.86           28.1            255     2022-03-15       01:17:51  071°06'23.0"W   45°23'08.6"N        19329.8
         3996.0          58.74         -53.56           4.84           28.2            255     2022-03-15       01:17:52  071°06'21.7"W   45°23'08.8"N        19334.7
         3997.0          58.70         -53.58           4.82           28.2            255     2022-03-15       01:17:53  071°06'20.5"W   45°23'09.0"N        19339.9
         3998.0          58.65         -53.60           4.79           28.3            255     2022-03-15       01:17:54  071°06'19.3"W   45°23'09.2"N        19345.3
         3999.0          58.60         -53.62           5.54           28.3            255     2022-03-15       01:17:55  071°06'18.0"W   45°23'09.4"N        19350.2
         4000.0          58.56         -53.63           5.52           28.4            255     2022-03-15       01:17:56  071°06'16.7"W   45°23'09.7"N        19355.4
         4001.0          58.51         -53.63           4.73           28.5            255     2022-03-15       01:17:57  071°06'15.5"W   45°23'09.9"N        19360.4
         4002.0          58.47         -53.61           5.48           28.5            254     2022-03-15       01:17:58  071°06'14.2"W   45°23'10.2"N        19365.1
         4003.0          58.42         -53.58           5.47           28.6            254     2022-03-15       01:17:59  071°06'13.0"W   45°23'10.5"N        19369.9
         4004.0          58.38         -53.53           5.45           28.6            254     2022-03-15       01:18:00  071°06'11.7"W   45°23'10.8"N        19374.7
         4005.0          58.34         -53.51           4.87           28.6            254     2022-03-15       01:18:01  071°06'10.4"W   45°23'11.1"N        19379.4
         4006.0          58.29         -53.50           4.85           28.6            254     2022-03-15       01:18:02  071°06'09.1"W   45°23'11.4"N        19384.2
         4007.0          58.25         -53.49           4.82           28.6            254     2022-03-15       01:18:03  071°06'07.9"W   45°23'11.7"N        19388.8
         4008.0          58.21         -53.49           4.84           28.7            254     2022-03-15       01:18:04  071°06'06.7"W   45°23'12.0"N        19393.6
         4009.0          58.17         -53.50           4.83           28.7            254     2022-03-15       01:18:05  071°06'05.4"W   45°23'12.2"N        19398.3
         4010.0          58.12         -53.51           4.81           28.8            254     2022-03-15       01:18:06  071°06'04.1"W   45°23'12.5"N        19402.9
         4011.0          58.08         -53.53           4.79           28.8            254     2022-03-15       01:18:07  071°06'02.8"W   45°23'12.8"N        19407.9
         4012.0          58.03         -53.56           4.77           28.9            254     2022-03-15       01:18:08  071°06'01.4"W   45°23'13.1"N        19413.0
         4013.0          57.99         -53.57           4.75           29.0            254     2022-03-15       01:18:09  071°06'00.1"W   45°23'13.3"N        19418.2
         4014.0          57.94         -53.59           4.73           28.9            254     2022-03-15       01:18:10  071°05'58.9"W   45°23'13.5"N        19423.6
         4015.0          57.89         -53.60           4.72           28.9            254     2022-03-15       01:18:11  071°05'57.6"W   45°23'13.7"N        19428.9
         4016.0          57.84         -53.63           5.44           28.9            254     2022-03-15       01:18:12  071°05'56.3"W   45°23'14.0"N        19434.1
         4017.0          57.80         -53.66           5.43           28.9            254     2022-03-15       01:18:13  071°05'55.0"W   45°23'14.2"N        19439.3
         4018.0          57.75         -53.70           5.42           29.0            254     2022-03-15       01:18:14  071°05'53.7"W   45°23'14.4"N        19444.2
         4019.0          57.71         -53.74           5.41           29.1            254     2022-03-15       01:18:15  071°05'52.5"W   45°23'14.7"N        19449.4
         4020.0          57.66         -53.77           5.39           29.1            254     2022-03-15       01:18:16  071°05'51.2"W   45°23'15.0"N        19454.6
         4021.0          57.61         -53.80           5.38           29.1            254     2022-03-15       01:18:17  071°05'49.9"W   45°23'15.3"N        19459.8
         4022.0          57.57         -53.83           5.37           29.1            254     2022-03-15       01:18:18  071°05'48.5"W   45°23'15.6"N        19464.9
         4023.0          57.52         -53.86           5.36           29.2            254     2022-03-15       01:18:19  071°05'47.1"W   45°23'15.9"N        19470.1
         4024.0          57.48         -53.88           4.77           29.2            254     2022-03-15       01:18:20  071°05'45.8"W   45°23'16.1"N        19475.1
         4025.0          57.43         -53.91           4.75           29.2            254     2022-03-15       01:18:21  071°05'44.6"W   45°23'16.4"N        19480.2
         4026.0          57.38         -53.93           4.73           29.2            254     2022-03-15       01:18:22  071°05'43.3"W   45°23'16.6"N        19485.4
         4027.0          57.33         -53.96           4.70           29.2            254     2022-03-15       01:18:23  071°05'42.1"W   45°23'16.9"N        19490.8
         4028.0          57.29         -53.99           4.68           29.3            254     2022-03-15       01:18:24  071°05'40.8"W   45°23'17.3"N        19496.1
         4029.0          57.24         -54.01           4.66           29.3            254     2022-03-15       01:18:25  071°05'39.5"W   45°23'17.6"N        19501.7
         4030.0          57.19         -54.04           4.64           29.3            254     2022-03-15       01:18:26  071°05'38.2"W   45°23'17.8"N        19507.3
         4031.0          57.14         -54.08           5.38           29.3            254     2022-03-15       01:18:27  071°05'37.0"W   45°23'18.1"N        19512.8
         4032.0          57.09         -54.11           5.37           29.2            254     2022-03-15       01:18:28  071°05'35.7"W   45°23'18.3"N        19518.2
         4033.0          57.04         -54.16           5.35           29.3            254     2022-03-15       01:18:29  071°05'34.3"W   45°23'18.6"N        19523.6
         4034.0          57.00         -54.20           5.34           29.4            254     2022-03-15       01:18:30  071°05'33.0"W   45°23'18.8"N        19528.7
         4035.0          56.95         -54.24           5.32           29.5            254     2022-03-15       01:18:31  071°05'31.7"W   45°23'19.0"N        19533.9
         4036.0          56.90         -54.28           5.31           29.5            254     2022-03-15       01:18:32  071°05'30.4"W   45°23'19.3"N        19539.1
         4037.0          56.86         -54.32           5.32           29.5            254     2022-03-15       01:18:33  071°05'29.1"W   45°23'19.5"N        19544.2
         4038.0          56.81         -54.37           5.31           29.5            254     2022-03-15       01:18:34  071°05'27.8"W   45°23'19.8"N        19549.6
         4039.0          56.76         -54.41           5.30           29.6            254     2022-03-15       01:18:35  071°05'26.4"W   45°23'20.1"N        19555.0
         4040.0          56.72         -54.45           5.29           29.6            254     2022-03-15       01:18:36  071°05'25.1"W   45°23'20.4"N        19560.1
         4041.0          56.67         -54.49           5.28           29.5            254     2022-03-15       01:18:37  071°05'23.8"W   45°23'20.6"N        19565.5
         4042.0          56.62         -54.54           5.27           29.5            254     2022-03-15       01:18:38  071°05'22.6"W   45°23'20.8"N        19570.9
         4043.0          56.58         -54.58           4.62           29.5            254     2022-03-15       01:18:39  071°05'21.2"W   45°23'21.1"N        19576.2
         4044.0          56.53         -54.63           4.60           29.5            254     2022-03-15       01:18:40  071°05'19.9"W   45°23'21.3"N        19581.6
         4045.0          56.48         -54.68           4.58           29.6            254     2022-03-15       01:18:41  071°05'18.6"W   45°23'21.6"N        19587.2
         4046.0          56.43         -54.74           4.57           29.6            254     2022-03-15       01:18:42  071°05'17.3"W   45°23'21.9"N        19592.5
         4047.0          56.38         -54.78           4.55           29.6            254     2022-03-15       01:18:43  071°05'16.0"W   45°23'22.2"N        19598.1
         4048.0          56.33         -54.83           4.53           29.6            254     2022-03-15       01:18:44  071°05'14.7"W   45°23'22.5"N        19603.7
         4049.0          56.28         -54.88           4.52           29.7            254     2022-03-15       01:18:45  071°05'13.4"W   45°23'22.8"N        19609.2
         4050.0          56.24         -54.93           4.50           29.7            254     2022-03-15       01:18:46  071°05'12.1"W   45°23'23.1"N        19614.6
         4051.0          56.19         -54.98           4.48           29.7            254     2022-03-15       01:18:47  071°05'10.8"W   45°23'23.3"N        19620.2
         4052.0          56.14         -55.03           4.48           29.7            254     2022-03-15       01:18:48  071°05'09.5"W   45°23'23.6"N        19625.5
         4053.0          56.09         -55.07           5.22           29.6            254     2022-03-15       01:18:49  071°05'08.1"W   45°23'23.8"N        19630.9
         4054.0          56.04         -55.12           5.20           29.6            254     2022-03-15       01:18:50  071°05'06.7"W   45°23'24.1"N        19636.5
         4055.0          56.00         -55.17           5.19           29.7            254     2022-03-15       01:18:51  071°05'05.3"W   45°23'24.3"N        19642.0
         4056.0          55.95         -55.22           5.18           29.8            254     2022-03-15       01:18:52  071°05'03.9"W   45°23'24.5"N        19647.6
         4057.0          55.90         -55.27           5.16           29.8            254     2022-03-15       01:18:53  071°05'02.7"W   45°23'24.7"N        19653.2
         4058.0          55.85         -55.32           5.15           29.8            254     2022-03-15       01:18:54  071°05'01.4"W   45°23'25.0"N        19658.7
         4059.0          55.80         -55.37           5.13           29.7            254     2022-03-15       01:18:55  071°05'00.0"W   45°23'25.3"N        19664.5
         4060.0          55.75         -55.42           5.12           29.7            254     2022-03-15       01:18:56  071°04'58.7"W   45°23'25.6"N        19670.3
         4061.0          55.70         -55.46           5.11           29.7            254     2022-03-15       01:18:57  071°04'57.4"W   45°23'25.9"N        19676.0
         4062.0          55.65         -55.51           5.09           29.7            254     2022-03-15       01:18:58  071°04'56.1"W   45°23'26.2"N        19682.0
         4063.0          55.60         -55.56           5.08           29.7            254     2022-03-15       01:18:59  071°04'54.8"W   45°23'26.4"N        19687.7
         4064.0          55.55         -55.60           5.06           29.7            254     2022-03-15       01:19:00  071°04'53.4"W   45°23'26.7"N        19693.5
         4065.0          55.49         -55.65           5.05           29.7            254     2022-03-15       01:19:01  071°04'52.0"W   45°23'26.9"N        19699.3
         4066.0          55.44         -55.70           5.10           29.7            254     2022-03-15       01:19:02  071°04'50.7"W   45°23'27.1"N        19705.0
         4067.0          55.40         -55.74           5.09           29.8            254     2022-03-15       01:19:03  071°04'49.4"W   45°23'27.4"N        19710.6
         4068.0          55.35         -55.80           5.08           29.7            254     2022-03-15       01:19:04  071°04'48.1"W   45°23'27.7"N        19716.2
         4069.0          55.30         -55.85           5.07           29.8            254     2022-03-15       01:19:05  071°04'46.8"W   45°23'28.0"N        19721.5
         4070.0          55.25         -55.90           4.40           29.8            254     2022-03-15       01:19:06  071°04'45.5"W   45°23'28.4"N        19727.1
         4071.0          55.21         -55.95           5.04           29.8            254     2022-03-15       01:19:07  071°04'44.2"W   45°23'28.7"N        19732.3
         4072.0          55.16         -56.00           4.37           29.8            254     2022-03-15       01:19:08  071°04'43.0"W   45°23'29.0"N        19737.6
         4073.0          55.11         -56.04           5.09           29.8            254     2022-03-15       01:19:09  071°04'41.8"W   45°23'29.2"N        19743.2
         4074.0          55.07         -56.07           5.08           29.7            254     2022-03-15       01:19:10  071°04'40.5"W   45°23'29.5"N        19748.6
         4075.0          55.02         -56.12           5.07           29.6            254     2022-03-15       01:19:11  071°04'39.0"W   45°23'29.7"N        19753.9
         4076.0          54.97         -56.17           5.06           29.7            254     2022-03-15       01:19:12  071°04'37.6"W   45°23'30.0"N        19759.7
         4077.0          54.92         -56.21           5.05           29.7            254     2022-03-15       01:19:13  071°04'36.2"W   45°23'30.2"N        19765.5
         4078.0          54.87         -56.26           5.04           29.8            254     2022-03-15       01:19:14  071°04'34.9"W   45°23'30.5"N        19771.2
         4079.0          54.82         -56.31           5.03           29.9            254     2022-03-15       01:19:15  071°04'33.6"W   45°23'30.7"N        19777.0
         4080.0          54.77         -56.35           5.02           29.9            254     2022-03-15       01:19:16  071°04'32.4"W   45°23'31.0"N        19782.7
         4081.0          54.72         -56.40           5.01           29.9            254     2022-03-15       01:19:17  071°04'31.1"W   45°23'31.3"N        19788.5
         4082.0          54.67         -56.45           5.00           29.9            254     2022-03-15       01:19:18  071°04'29.8"W   45°23'31.5"N        19794.1
         4083.0          54.63         -56.50           4.99           29.9            254     2022-03-15       01:19:19  071°04'28.6"W   45°23'31.8"N        19799.6
         4084.0          54.58         -56.55           4.97           29.9            254     2022-03-15       01:19:20  071°04'27.3"W   45°23'32.1"N        19805.2
         4085.0          54.53         -56.61           4.96           29.9            254     2022-03-15       01:19:21  071°04'25.9"W   45°23'32.4"N        19811.0
         4086.0          54.48         -56.65           4.95           29.9            254     2022-03-15       01:19:22  071°04'24.5"W   45°23'32.7"N        19816.5
         4087.0          54.43         -56.70           4.94           30.0            255     2022-03-15       01:19:23  071°04'23.1"W   45°23'32.9"N        19822.1
         4088.0          54.38         -56.74           4.93           30.1            255     2022-03-15       01:19:24  071°04'21.8"W   45°23'33.2"N        19827.7
         4089.0          54.34         -56.79           4.92           30.1            255     2022-03-15       01:19:25  071°04'20.5"W   45°23'33.5"N        19833.2
         4090.0          54.29         -56.84           4.91           30.2            255     2022-03-15       01:19:26  071°04'19.2"W   45°23'33.8"N        19838.4
         4091.0          54.25         -56.88           4.90           30.2            255     2022-03-15       01:19:27  071°04'17.9"W   45°23'34.1"N        19843.8
         4092.0          54.20         -56.92           4.89           30.2            256     2022-03-15       01:19:28  071°04'16.5"W   45°23'34.3"N        19849.1
         4093.0          54.15         -56.96           5.66           30.3            256     2022-03-15       01:19:29  071°04'15.2"W   45°23'34.6"N        19854.5
         4094.0          54.11         -57.00           5.65           30.4            256     2022-03-15       01:19:30  071°04'14.0"W   45°23'34.8"N        19859.9
         4095.0          54.06         -57.02           5.64           30.4            256     2022-03-15       01:19:31  071°04'12.7"W   45°23'35.0"N        19865.2
         4096.0          54.02         -57.02           5.64           30.4            256     2022-03-15       01:19:32  071°04'11.3"W   45°23'35.2"N        19870.2
         4097.0          53.98         -57.01           4.97           30.4            256     2022-03-15       01:19:33  071°04'09.9"W   45°23'35.4"N        19875.4
         4098.0          53.93         -56.99           4.96           30.4            256     2022-03-15       01:19:34  071°04'08.4"W   45°23'35.7"N        19880.3
         4099.0          53.89         -56.97           4.95           30.5            256     2022-03-15       01:19:35  071°04'06.9"W   45°23'35.8"N        19885.3
         4100.0          53.85         -56.96           4.94           30.6            256     2022-03-15       01:19:36  071°04'05.6"W   45°23'36.0"N        19890.3
         4101.0          53.81         -56.96           4.93           30.6            256     2022-03-15       01:19:37  071°04'04.2"W   45°23'36.3"N        19895.4
         4102.0          53.76         -56.94           4.92           30.7            257     2022-03-15       01:19:38  071°04'02.9"W   45°23'36.6"N        19900.4
         4103.0          53.72         -56.92           4.89           30.7            257     2022-03-15       01:19:39  071°04'01.6"W   45°23'36.9"N        19905.4
         4104.0          53.68         -56.91           4.88           30.7            257     2022-03-15       01:19:40  071°04'00.2"W   45°23'37.1"N        19910.1
         4105.0          53.64         -56.90           4.86           30.7            257     2022-03-15       01:19:41  071°03'58.9"W   45°23'37.3"N        19915.1
         4106.0          53.60         -56.89           4.85           30.6            257     2022-03-15       01:19:42  071°03'57.4"W   45°23'37.5"N        19920.1
         4107.0          53.55         -56.89           4.83           30.6            257     2022-03-15       01:19:43  071°03'55.9"W   45°23'37.7"N        19925.1
         4108.0          53.51         -56.90           4.82           30.6            258     2022-03-15       01:19:44  071°03'54.4"W   45°23'37.9"N        19930.0
         4109.0          53.47         -56.92           4.84           30.6            258     2022-03-15       01:19:45  071°03'53.0"W   45°23'38.1"N        19935.2
         4110.0          53.43         -56.95           4.83           30.7            258     2022-03-15       01:19:46  071°03'51.6"W   45°23'38.3"N        19940.0
         4111.0          53.39         -56.99           4.81           30.7            258     2022-03-15       01:19:47  071°03'50.2"W   45°23'38.5"N        19944.7
         4112.0          53.35         -57.02           4.80           30.7            258     2022-03-15       01:19:48  071°03'48.9"W   45°23'38.7"N        19949.3
         4113.0          53.31         -57.06           4.79           30.8            259     2022-03-15       01:19:49  071°03'47.5"W   45°23'38.9"N        19953.9
         4114.0          53.27         -57.09           4.78           30.8            259     2022-03-15       01:19:50  071°03'46.1"W   45°23'39.2"N        19958.6
         4115.0          53.23         -57.10           4.77           30.9            259     2022-03-15       01:19:51  071°03'44.7"W   45°23'39.5"N        19963.4
         4116.0          53.19         -57.10           4.76           30.8            259     2022-03-15       01:19:52  071°03'43.2"W   45°23'39.7"N        19968.2
         4117.0          53.15         -57.09           4.75           30.8            259     2022-03-15       01:19:53  071°03'41.8"W   45°23'39.9"N        19973.2
         4118.0          53.11         -57.08           4.73           30.7            259     2022-03-15       01:19:54  071°03'40.4"W   45°23'40.1"N        19977.9
         4119.0          53.07         -57.08           4.72           30.6            260     2022-03-15       01:19:55  071°03'39.0"W   45°23'40.3"N        19982.5
         4120.0          53.03         -57.08           4.71           30.6            260     2022-03-15       01:19:56  071°03'37.5"W   45°23'40.5"N        19987.3
         4121.0          52.99         -57.09           5.53           30.6            260     2022-03-15       01:19:57  071°03'36.1"W   45°23'40.7"N        19991.8
         4122.0          52.95         -57.10           4.69           30.6            260     2022-03-15       01:19:58  071°03'34.7"W   45°23'40.7"N        19996.6
         4123.0          52.91         -57.12           5.51           30.7            260     2022-03-15       01:19:59  071°03'33.3"W   45°23'40.8"N        20001.6
         4124.0          52.87         -57.10           5.51           30.7            261     2022-03-15       01:20:00  071°03'32.0"W   45°23'40.9"N        20006.3
         4125.0          52.83         -57.04           5.50           30.8            261     2022-03-15       01:20:01  071°03'30.6"W   45°23'41.1"N        20011.3
         4126.0          52.79         -56.95           5.50           30.8            261     2022-03-15       01:20:02  071°03'29.3"W   45°23'41.3"N        20016.5
         4127.0          52.74         -56.87           5.49           30.7            261     2022-03-15       01:20:03  071°03'28.0"W   45°23'41.6"N        20021.4
         4128.0          52.70         -56.82           5.49           30.6            261     2022-03-15       01:20:04  071°03'26.6"W   45°23'41.7"N        20026.4
         4129.0          52.66         -56.80           5.48           30.6            262     2022-03-15       01:20:05  071°03'25.2"W   45°23'41.9"N        20031.6
         4130.0          52.62         -56.80           5.47           30.6            262     2022-03-15       01:20:06  071°03'23.8"W   45°23'42.0"N        20036.6
         4131.0          52.58         -56.81           5.47           30.6            262     2022-03-15       01:20:07  071°03'22.4"W   45°23'42.2"N        20041.5
         4132.0          52.54         -56.83           5.46           30.6            262     2022-03-15       01:20:08  071°03'20.9"W   45°23'42.3"N        20046.3
         4133.0          52.50         -56.85           5.46           30.6            262     2022-03-15       01:20:09  071°03'19.5"W   45°23'42.4"N        20051.3
         4134.0          52.46         -56.87           5.45           30.6            262     2022-03-15       01:20:10  071°03'18.1"W   45°23'42.4"N        20056.0
         4135.0          52.42         -56.89           5.44           30.6            263     2022-03-15       01:20:11  071°03'16.7"W   45°23'42.5"N        20060.8
         4136.0          52.38         -56.90           5.44           30.5            263     2022-03-15       01:20:12  071°03'15.4"W   45°23'42.7"N        20065.6
         4137.0          52.34         -56.91           5.43           30.4            263     2022-03-15       01:20:13  071°03'14.0"W   45°23'42.8"N        20070.3
         4138.0          52.30         -56.92           5.43           30.3            264     2022-03-15       01:20:14  071°03'12.7"W   45°23'42.9"N        20074.9
         4139.0          52.26         -56.93           4.77           30.2            264     2022-03-15       01:20:15  071°03'11.4"W   45°23'43.1"N        20079.7
         4140.0          52.22         -56.94           4.76           30.2            264     2022-03-15       01:20:16  071°03'10.0"W   45°23'43.2"N        20084.4
         4141.0          52.18         -56.96           4.74           30.1            264     2022-03-15       01:20:17  071°03'08.6"W   45°23'43.3"N        20089.2
         4142.0          52.14         -56.98           4.73           30.1            264     2022-03-15       01:20:18  071°03'07.2"W   45°23'43.4"N        20093.8
         4143.0          52.11         -57.00           4.72           30.0            264     2022-03-15       01:20:19  071°03'05.7"W   45°23'43.5"N        20098.4
         4144.0          52.07         -57.01           4.71           30.0            264     2022-03-15       01:20:20  071°03'04.3"W   45°23'43.5"N        20102.9
         4145.0          52.03         -57.02           4.70           30.0            264     2022-03-15       01:20:21  071°03'02.8"W   45°23'43.6"N        20107.3
         4146.0          52.00         -57.01           4.64           29.9            265     2022-03-15       01:20:22  071°03'01.4"W   45°23'43.6"N        20111.7
         4147.0          51.96         -57.00           5.52           29.9            265     2022-03-15       01:20:23  071°02'59.9"W   45°23'43.7"N        20116.2
         4148.0          51.93         -56.99           5.52           29.9            265     2022-03-15       01:20:24  071°02'58.5"W   45°23'43.8"N        20120.4
         4149.0          51.89         -56.97           5.51           29.9            265     2022-03-15       01:20:25  071°02'57.2"W   45°23'43.9"N        20124.6
         4150.0          51.86         -56.95           5.50           29.9            265     2022-03-15       01:20:26  071°02'55.8"W   45°23'43.9"N        20128.8
         4151.0          51.82         -56.94           5.49           29.9            266     2022-03-15       01:20:27  071°02'54.4"W   45°23'44.1"N        20132.7
         4152.0          51.79         -56.95           5.49           29.9            266     2022-03-15       01:20:28  071°02'52.9"W   45°23'44.2"N        20136.9
         4153.0          51.75         -56.96           5.48           29.9            266     2022-03-15       01:20:29  071°02'51.5"W   45°23'44.4"N        20141.3
         4154.0          51.72         -56.97           5.47           29.9            266     2022-03-15       01:20:30  071°02'50.1"W   45°23'44.4"N        20145.3
         4155.0          51.69         -56.98           5.46           30.0            266     2022-03-15       01:20:31  071°02'48.8"W   45°23'44.4"N        20149.4
         4156.0          51.65         -56.98           5.46           30.0            266     2022-03-15       01:20:32  071°02'47.4"W   45°23'44.4"N        20153.6
         4157.0          51.62         -56.98           5.45           30.0            266     2022-03-15       01:20:33  071°02'46.1"W   45°23'44.4"N        20157.6
         4158.0          51.59         -56.98           5.44           30.1            266     2022-03-15       01:20:34  071°02'44.8"W   45°23'44.5"N        20161.6
         4159.0          51.55         -56.97           5.43           30.1            266     2022-03-15       01:20:35  071°02'43.5"W   45°23'44.6"N        20165.9
         4160.0          51.52         -56.95           5.43           30.2            266     2022-03-15       01:20:36  071°02'42.2"W   45°23'44.6"N        20169.9
         4161.0          51.49         -56.94           5.42           30.2            266     2022-03-15       01:20:37  071°02'40.9"W   45°23'44.6"N        20173.9
         4162.0          51.45         -56.94           5.41           30.3            266     2022-03-15       01:20:38  071°02'39.6"W   45°23'44.6"N        20178.1
         4163.0          51.42         -56.93           5.40           30.3            267     2022-03-15       01:20:39  071°02'38.2"W   45°23'44.7"N        20182.0
         4164.0          51.39         -56.92           5.39           30.3            267     2022-03-15       01:20:40  071°02'36.9"W   45°23'44.8"N        20186.0
         4165.0          51.36         -56.91           5.39           30.2            267     2022-03-15       01:20:41  071°02'35.7"W   45°23'44.9"N        20190.2
         4166.0          51.32         -56.90           5.38           30.2            267     2022-03-15       01:20:42  071°02'34.4"W   45°23'45.0"N        20194.3
         4167.0          51.29         -56.89           5.38           30.2            267     2022-03-15       01:20:43  071°02'33.1"W   45°23'45.0"N        20198.3
         4168.0          51.26         -56.89           5.36           30.2            267     2022-03-15       01:20:44  071°02'31.8"W   45°23'45.0"N        20202.5
         4169.0          51.22         -56.87           5.35           30.2            267     2022-03-15       01:20:45  071°02'30.4"W   45°23'45.0"N        20206.5
         4170.0          51.19         -56.87           5.34           30.2            267     2022-03-15       01:20:46  071°02'28.9"W   45°23'45.1"N        20210.4
         4171.0          51.16         -56.84           5.34           30.1            267     2022-03-15       01:20:47  071°02'27.4"W   45°23'45.2"N        20214.4
         4172.0          51.13         -56.79           5.33           30.1            267     2022-03-15       01:20:48  071°02'25.9"W   45°23'45.2"N        20218.4
         4173.0          51.10         -56.73           5.32           30.1            267     2022-03-15       01:20:49  071°02'24.5"W   45°23'45.3"N        20222.4
