Station ID   Parameter	         Flag   BeginDate    BeginTime   EndDate      EndTime  DQRID
C2           DP2m_AVG            B      08/11/2006   1952        08/11/2006   2006     D060913.4
C1           CumSnow             B      06/13/2006   2145        06/13/2006   2335     D060913.6
C1           PcpRate             B      06/13/2006   2145        06/13/2006   2335     D060913.6
C1           RH2M_AVG            D      10/18/2006   2240        10/23/2006   2230     D061025.1
C1           DP2M_AVG            D      10/18/2006   2240        10/23/2006   2230     D061025.1
C1           T2M_AVG             D      10/18/2006   2240        10/23/2006   2230     D061025.1
C2           RH2M_AVG            D      11/27/2006   0608        11/27/2006   2226     D061128.1
C2           DP2M_AVG            D      11/27/2006   0608        11/27/2006   2226     D061128.1
C1           WD40M_DU_WVT        B      11/24/2006   2336        11/27/2006   0253     D061128.2
C1           WD40M_DU_WVT        D      11/01/2006   0000        05/22/2007   2347     D061213.2
C1           WD40M_DU_WVT        D      11/20/2006   0030        11/27/2006   0254     D070226.1
C1           WD40M_DU_WVT        D      12/08/2006   0125        12/14/2006   2229     D070226.1
C1           WD40M_DU_WVT        D      12/16/2006   1545        12/21/2006   1105     D070226.1
C1           WD40M_DU_WVT        D      12/23/2006   1612        01/18/2007   2357     D070226.1
C1           WD40M_DU_WVT        D      01/20/2007   1357        01/29/2007   2140     D070226.1
C1           PcpRate             D      04/09/2007   2326        10/10/2007   0004     D070413.1
C1           RH20M_AVG           D      10/18/2006   0000        05/22/2007   2330     D070529.1
C1           DP20M_AVG           D      10/18/2006   0000        05/22/2007   2330     D070529.1
